 3.452000e+03  4.745761e-01  4.400631e-01  1.766238e-03  3.274671e-02
 3.454000e+03  4.729729e-01  4.389927e-01  1.257468e-03  3.272279e-02
 3.456000e+03  4.717371e-01  4.379255e-01  1.112737e-03  3.269891e-02
 3.458000e+03  4.707460e-01  4.368616e-01  1.209300e-03  3.267506e-02
 3.460000e+03  4.698768e-01  4.358010e-01  1.424605e-03  3.265123e-02
 3.462000e+03  4.690245e-01  4.347436e-01  1.653491e-03  3.262744e-02
 3.464000e+03  4.681535e-01  4.336894e-01  1.860386e-03  3.260368e-02
 3.466000e+03  4.672455e-01  4.326385e-01  2.027106e-03  3.257996e-02
 3.468000e+03  4.662825e-01  4.315908e-01  2.135462e-03  3.255626e-02
 3.470000e+03  4.652461e-01  4.305463e-01  2.167264e-03  3.253260e-02
 3.472000e+03  4.641249e-01  4.295049e-01  2.110963e-03  3.250896e-02
 3.474000e+03  4.629337e-01  4.284668e-01  1.981545e-03  3.248535e-02
 3.476000e+03  4.616942e-01  4.274318e-01  1.800634e-03  3.246178e-02
 3.478000e+03  4.604281e-01  4.264000e-01  1.589847e-03  3.243823e-02
 3.480000e+03  4.591568e-01  4.253713e-01  1.370791e-03  3.241472e-02
 3.482000e+03  4.578996e-01  4.243457e-01  1.162652e-03  3.239124e-02
 3.484000e+03  4.566661e-01  4.233233e-01  9.749978e-04  3.236779e-02
 3.486000e+03  4.554633e-01  4.223039e-01  8.149907e-04  3.234437e-02
 3.488000e+03  4.542985e-01  4.212877e-01  6.897898e-04  3.232098e-02
 3.490000e+03  4.531787e-01  4.202746e-01  6.065536e-04  3.229761e-02
 3.492000e+03  4.521067e-01  4.192645e-01  5.679796e-04  3.227428e-02
 3.494000e+03  4.510674e-01  4.182575e-01  5.589150e-04  3.225098e-02
 3.496000e+03  4.500410e-01  4.172535e-01  5.597473e-04  3.222771e-02
 3.498000e+03  4.490079e-01  4.162526e-01  5.508654e-04  3.220447e-02
 3.500000e+03  4.479486e-01  4.152547e-01  5.126587e-04  3.218126e-02
 3.502000e+03  4.468499e-01  4.142598e-01  4.319566e-04  3.215808e-02
 3.504000e+03  4.457242e-01  4.132679e-01  3.213354e-04  3.213493e-02
 3.506000e+03  4.445907e-01  4.122790e-01  1.998032e-04  3.211181e-02
 3.508000e+03  4.434682e-01  4.112931e-01  8.636052e-05  3.208872e-02
 3.510000e+03  4.423759e-01  4.103102e-01 -0.000000e+00  3.206566e-02
 3.512000e+03  4.413275e-01  4.093303e-01 -4.540321e-05  3.204263e-02
 3.514000e+03  4.403165e-01  4.083533e-01 -5.642298e-05  3.201963e-02
 3.516000e+03  4.393311e-01  4.073792e-01 -4.474176e-05  3.199666e-02
 3.518000e+03  4.383597e-01  4.064081e-01 -2.204039e-05  3.197371e-02
 3.520000e+03  4.373907e-01  4.054399e-01 -2.341597e-16  3.195080e-02
 3.522000e+03  4.364146e-01  4.044746e-01  1.216608e-05  3.192792e-02
 3.524000e+03  4.354323e-01  4.035122e-01  1.511901e-05  3.190506e-02
 3.526000e+03  4.344468e-01  4.025526e-01  1.198884e-05  3.188224e-02
 3.528000e+03  4.334613e-01  4.015960e-01  5.905782e-06  3.185944e-02
 3.530000e+03  4.324789e-01  4.006422e-01 -0.000000e+00  3.183667e-02
 3.532000e+03  4.315020e-01  3.996913e-01 -3.259869e-06  3.181394e-02
 3.534000e+03  4.305304e-01  3.987432e-01 -4.051089e-06  3.179123e-02
 3.536000e+03  4.295633e-01  3.977980e-01 -3.212377e-06  3.176855e-02
 3.538000e+03  4.285999e-01  3.968556e-01 -1.582444e-06  3.174590e-02
 3.540000e+03  4.276392e-01  3.959160e-01 -0.000000e+00  3.172328e-02
 3.542000e+03  4.266807e-01  3.949792e-01  8.734809e-07  3.170069e-02
 3.544000e+03  4.257244e-01  3.940452e-01  1.085489e-06  3.167813e-02
 3.546000e+03  4.247704e-01  3.931140e-01  8.607555e-07  3.165559e-02
 3.548000e+03  4.238190e-01  3.921855e-01  4.240150e-07  3.163308e-02
 3.550000e+03  4.228705e-01  3.912598e-01 -0.000000e+00  3.161060e-02
 3.552000e+03  4.219249e-01  3.903369e-01 -2.340484e-07  3.158816e-02
 3.554000e+03  4.209822e-01  3.894168e-01 -2.908556e-07  3.156574e-02
 3.556000e+03  4.200425e-01  3.884993e-01 -2.306386e-07  3.154334e-02
 3.558000e+03  4.191055e-01  3.875846e-01 -1.136144e-07  3.152098e-02
 3.560000e+03  4.181713e-01  3.866726e-01 -0.000000e+00  3.149865e-02
 3.562000e+03  4.172397e-01  3.857633e-01  6.271308e-08  3.147634e-02
 3.564000e+03  4.163109e-01  3.848567e-01  7.793453e-08  3.145406e-02
 3.566000e+03  4.153847e-01  3.839528e-01  6.179944e-08  3.143181e-02
 3.568000e+03  4.144612e-01  3.830516e-01  3.044290e-08  3.140959e-02
 3.570000e+03  4.135404e-01  3.821530e-01 -2.341597e-16  3.138740e-02
 3.572000e+03  4.126224e-01  3.812571e-01 -1.680392e-08  3.136523e-02
 3.574000e+03  4.117070e-01  3.803639e-01 -2.088249e-08  3.134310e-02
 3.576000e+03  4.107942e-01  3.794733e-01 -1.655911e-08  3.132099e-02
 3.578000e+03  4.098842e-01  3.785853e-01 -8.157151e-09  3.129891e-02
 3.580000e+03  4.089768e-01  3.776999e-01 -0.000000e+00  3.127685e-02
 3.582000e+03  4.080720e-01  3.768171e-01  4.502597e-09  3.125482e-02
 3.584000e+03  4.071698e-01  3.759370e-01  5.595447e-09  3.123283e-02
 3.586000e+03  4.062703e-01  3.750594e-01  4.437000e-09  3.121086e-02
 3.588000e+03  4.053734e-01  3.741844e-01  2.185702e-09  3.118891e-02
 3.590000e+03  4.044790e-01  3.733120e-01  1.170799e-16  3.116700e-02
 3.592000e+03  4.035873e-01  3.724422e-01 -1.206467e-09  3.114511e-02
 3.594000e+03  4.026981e-01  3.715749e-01 -1.499296e-09  3.112325e-02
 3.596000e+03  4.018116e-01  3.707101e-01 -1.188891e-09  3.110142e-02
 3.598000e+03  4.009275e-01  3.698479e-01 -5.856571e-10  3.107962e-02
 3.600000e+03  4.000461e-01  3.689882e-01 -0.000000e+00  3.105784e-02
 3.602000e+03  3.991672e-01  3.681311e-01  3.232719e-10  3.103609e-02
 3.604000e+03  3.982908e-01  3.672765e-01  4.017349e-10  3.101437e-02
 3.606000e+03  3.974170e-01  3.664243e-01  3.185622e-10  3.099267e-02
 3.608000e+03  3.965456e-01  3.655746e-01  1.569266e-10  3.097100e-02
 3.610000e+03  3.956768e-01  3.647275e-01  2.341597e-16  3.094936e-02
 3.612000e+03  3.948105e-01  3.638828e-01 -8.662013e-11  3.092775e-02
 3.614000e+03  3.939467e-01  3.630405e-01 -1.076446e-10  3.090616e-02
 3.616000e+03  3.930854e-01  3.622008e-01 -8.535847e-11  3.088460e-02
 3.618000e+03  3.922265e-01  3.613634e-01 -4.204806e-11  3.086307e-02
 3.620000e+03  3.913701e-01  3.605286e-01  1.170799e-16  3.084156e-02
 3.622000e+03  3.905162e-01  3.596961e-01  2.321003e-11  3.082008e-02
 3.624000e+03  3.896647e-01  3.588661e-01  2.884297e-11  3.079863e-02
 3.626000e+03  3.888156e-01  3.580385e-01  2.287155e-11  3.077720e-02
 3.628000e+03  3.879690e-01  3.572132e-01  1.126683e-11  3.075580e-02
 3.630000e+03  3.871249e-01  3.563904e-01  1.170799e-16  3.073443e-02
 3.632000e+03  3.862831e-01  3.555700e-01 -6.219048e-12  3.071309e-02
 3.634000e+03  3.854437e-01  3.547519e-01 -7.728675e-12  3.069177e-02
 3.636000e+03  3.846067e-01  3.539363e-01 -6.128662e-12  3.067048e-02
 3.638000e+03  3.837722e-01  3.531230e-01 -3.018787e-12  3.064921e-02
 3.640000e+03  3.829400e-01  3.523120e-01  1.170799e-16  3.062797e-02
 3.642000e+03  3.821102e-01  3.515034e-01  1.666515e-12  3.060676e-02
 3.644000e+03  3.812827e-01  3.506972e-01  2.070557e-12  3.058557e-02
 3.646000e+03  3.804576e-01  3.498932e-01  1.642162e-12  3.056441e-02
 3.648000e+03  3.796349e-01  3.490916e-01  8.092560e-13  3.054327e-02
 3.650000e+03  3.788145e-01  3.482923e-01  2.341597e-16  3.052217e-02
 3.652000e+03  3.779964e-01  3.474953e-01 -4.463084e-13  3.050108e-02
 3.654000e+03  3.771806e-01  3.467006e-01 -5.549585e-13  3.048003e-02
 3.656000e+03  3.763672e-01  3.459082e-01 -4.402203e-13  3.045900e-02
 3.658000e+03  3.755561e-01  3.451181e-01 -2.168319e-13  3.043799e-02
 3.660000e+03  3.747473e-01  3.443303e-01 -0.000000e+00  3.041701e-02
 3.662000e+03  3.739407e-01  3.435447e-01  1.195385e-13  3.039606e-02
 3.664000e+03  3.731365e-01  3.427614e-01  1.485743e-13  3.037514e-02
 3.666000e+03  3.723345e-01  3.419803e-01  1.176652e-13  3.035424e-02
 3.668000e+03  3.715348e-01  3.412015e-01  5.818869e-14  3.033336e-02
 3.670000e+03  3.707374e-01  3.404249e-01 -0.000000e+00  3.031251e-02
 3.672000e+03  3.699422e-01  3.396505e-01 -3.184572e-14  3.029169e-02
 3.674000e+03  3.691493e-01  3.388784e-01 -4.004131e-14  3.027089e-02
 3.676000e+03  3.683586e-01  3.381085e-01 -3.161156e-14  3.025012e-02
 3.678000e+03  3.675701e-01  3.373407e-01 -1.545454e-14  3.022937e-02
 3.680000e+03  3.667838e-01  3.365752e-01  1.170799e-16  3.020865e-02
 3.682000e+03  3.659998e-01  3.358119e-01  8.780989e-15  3.018796e-02
 3.684000e+03  3.652180e-01  3.350507e-01  1.053719e-14  3.016728e-02
 3.686000e+03  3.644383e-01  3.342917e-01  8.312670e-15  3.014664e-02
 3.688000e+03  3.636609e-01  3.335349e-01  4.097795e-15  3.012602e-02
 3.690000e+03  3.628857e-01  3.327802e-01 -0.000000e+00  3.010543e-02
 3.692000e+03  3.621126e-01  3.320277e-01 -2.341597e-15  3.008486e-02
 3.694000e+03  3.613417e-01  3.312773e-01 -3.044076e-15  3.006431e-02
 3.696000e+03  3.605729e-01  3.305291e-01 -2.575757e-15  3.004379e-02
 3.698000e+03  3.598063e-01  3.297830e-01 -9.366389e-16  3.002330e-02
 3.700000e+03  3.590419e-01  3.290391e-01  1.170799e-16  3.000283e-02
 3.702000e+03  3.582796e-01  3.282972e-01  8.195590e-16  2.998239e-02
 3.704000e+03  3.575194e-01  3.275574e-01  5.853993e-16  2.996197e-02
 3.706000e+03  3.567614e-01  3.268198e-01  5.853993e-16  2.994158e-02
 3.708000e+03  3.560054e-01  3.260842e-01  3.512396e-16  2.992121e-02
 3.710000e+03  3.552516e-01  3.253508e-01 -0.000000e+00  2.990086e-02
 3.712000e+03  3.544999e-01  3.246194e-01 -2.341597e-16  2.988054e-02
 3.714000e+03  3.537503e-01  3.238901e-01 -4.683194e-16  2.986025e-02
 3.716000e+03  3.530028e-01  3.231628e-01 -4.683194e-16  2.983998e-02
 3.718000e+03  3.522573e-01  3.224376e-01 -2.341597e-16  2.981973e-02
 3.720000e+03  3.515140e-01  3.217144e-01 -0.000000e+00  2.979951e-02
 3.722000e+03  3.507726e-01  3.209933e-01 -0.000000e+00  2.977932e-02
 3.724000e+03  3.500334e-01  3.202743e-01 -2.341597e-16  2.975915e-02
 3.726000e+03  3.492962e-01  3.195572e-01 -2.341597e-16  2.973900e-02
 3.728000e+03  3.485611e-01  3.188422e-01  1.170799e-16  2.971888e-02
 3.730000e+03  3.478280e-01  3.181292e-01  1.170799e-16  2.969878e-02
 3.732000e+03  3.470969e-01  3.174182e-01  1.170799e-16  2.967870e-02
 3.734000e+03  3.463679e-01  3.167092e-01 -0.000000e+00  2.965865e-02
 3.736000e+03  3.456409e-01  3.160022e-01 -0.000000e+00  2.963863e-02
 3.738000e+03  3.449159e-01  3.152972e-01  1.170799e-16  2.961863e-02
 3.740000e+03  3.441929e-01  3.145942e-01  1.170799e-16  2.959865e-02
 3.742000e+03  3.434719e-01  3.138931e-01  1.170799e-16  2.957870e-02
 3.744000e+03  3.427528e-01  3.131941e-01 -2.341597e-16  2.955877e-02
 3.746000e+03  3.420358e-01  3.124970e-01 -2.341597e-16  2.953887e-02
 3.748000e+03  3.413208e-01  3.118018e-01 -0.000000e+00  2.951899e-02
 3.750000e+03  3.406077e-01  3.111086e-01  1.170799e-16  2.949913e-02
 3.752000e+03  3.398966e-01  3.104173e-01  1.170799e-16  2.947930e-02
 3.754000e+03  3.391874e-01  3.097279e-01 -0.000000e+00  2.945949e-02
 3.756000e+03  3.384802e-01  3.090405e-01 -0.000000e+00  2.943970e-02
 3.758000e+03  3.377750e-01  3.083550e-01  1.170799e-16  2.941994e-02
 3.760000e+03  3.370717e-01  3.076715e-01  2.341597e-16  2.940021e-02
 3.762000e+03  3.363703e-01  3.069898e-01  1.170799e-16  2.938049e-02
 3.764000e+03  3.356708e-01  3.063100e-01 -2.341597e-16  2.936080e-02
 3.766000e+03  3.349733e-01  3.056322e-01 -2.341597e-16  2.934114e-02
 3.768000e+03  3.342777e-01  3.049562e-01 -0.000000e+00  2.932149e-02
 3.770000e+03  3.335840e-01  3.042821e-01 -0.000000e+00  2.930187e-02
 3.772000e+03  3.328921e-01  3.036099e-01  1.170799e-16  2.928228e-02
 3.774000e+03  3.322023e-01  3.029395e-01 -2.341597e-16  2.926270e-02
 3.776000e+03  3.315142e-01  3.022711e-01 -2.341597e-16  2.924316e-02
 3.778000e+03  3.308281e-01  3.016044e-01  1.170799e-16  2.922363e-02
 3.780000e+03  3.301438e-01  3.009396e-01  1.170799e-16  2.920413e-02
 3.782000e+03  3.294614e-01  3.002767e-01  1.170799e-16  2.918465e-02
 3.784000e+03  3.287808e-01  2.996157e-01 -0.000000e+00  2.916520e-02
 3.786000e+03  3.281022e-01  2.989564e-01 -0.000000e+00  2.914576e-02
 3.788000e+03  3.274253e-01  2.982990e-01  1.170799e-16  2.912636e-02
 3.790000e+03  3.267503e-01  2.976434e-01  1.170799e-16  2.910697e-02
 3.792000e+03  3.260772e-01  2.969896e-01  1.170799e-16  2.908761e-02
 3.794000e+03  3.254059e-01  2.963376e-01 -2.341597e-16  2.906827e-02
 3.796000e+03  3.247364e-01  2.956874e-01 -2.341597e-16  2.904895e-02
 3.798000e+03  3.240687e-01  2.950390e-01 -0.000000e+00  2.902966e-02
 3.800000e+03  3.234028e-01  2.943924e-01  1.170799e-16  2.901039e-02
 3.802000e+03  3.227388e-01  2.937476e-01  1.170799e-16  2.899114e-02
 3.804000e+03  3.220765e-01  2.931046e-01 -0.000000e+00  2.897192e-02
 3.806000e+03  3.214161e-01  2.924634e-01 -0.000000e+00  2.895271e-02
 3.808000e+03  3.207574e-01  2.918239e-01  1.170799e-16  2.893353e-02
 3.810000e+03  3.201005e-01  2.911862e-01  2.341597e-16  2.891438e-02
 3.812000e+03  3.194454e-01  2.905502e-01  1.170799e-16  2.889525e-02
 3.814000e+03  3.187921e-01  2.899159e-01 -2.341597e-16  2.887614e-02
 3.816000e+03  3.181405e-01  2.892835e-01 -2.341597e-16  2.885705e-02
 3.818000e+03  3.174907e-01  2.886527e-01 -0.000000e+00  2.883798e-02
 3.820000e+03  3.168426e-01  2.880237e-01 -0.000000e+00  2.881894e-02
 3.822000e+03  3.161964e-01  2.873964e-01  1.170799e-16  2.879992e-02
 3.824000e+03  3.155518e-01  2.867709e-01 -2.341597e-16  2.878092e-02
 3.826000e+03  3.149090e-01  2.861470e-01 -2.341597e-16  2.876194e-02
 3.828000e+03  3.142679e-01  2.855249e-01  1.170799e-16  2.874299e-02
 3.830000e+03  3.136285e-01  2.849045e-01  1.170799e-16  2.872406e-02
 3.832000e+03  3.129909e-01  2.842857e-01  1.170799e-16  2.870515e-02
 3.834000e+03  3.123550e-01  2.836687e-01 -0.000000e+00  2.868627e-02
 3.836000e+03  3.117207e-01  2.830533e-01 -0.000000e+00  2.866740e-02
 3.838000e+03  3.110882e-01  2.824396e-01  1.170799e-16  2.864856e-02
 3.840000e+03  3.104574e-01  2.818277e-01  1.170799e-16  2.862974e-02
 3.842000e+03  3.098283e-01  2.812173e-01  1.170799e-16  2.861094e-02
 3.844000e+03  3.092008e-01  2.806087e-01 -2.341597e-16  2.859217e-02
 3.846000e+03  3.085751e-01  2.800016e-01 -2.341597e-16  2.857342e-02
 3.848000e+03  3.079510e-01  2.793963e-01 -0.000000e+00  2.855469e-02
 3.850000e+03  3.073286e-01  2.787926e-01  1.170799e-16  2.853598e-02
 3.852000e+03  3.067078e-01  2.781905e-01  1.170799e-16  2.851729e-02
 3.854000e+03  3.060887e-01  2.775901e-01 -0.000000e+00  2.849862e-02
 3.856000e+03  3.054713e-01  2.769913e-01 -0.000000e+00  2.847998e-02
 3.858000e+03  3.048555e-01  2.763942e-01  1.170799e-16  2.846136e-02
 3.860000e+03  3.042414e-01  2.757986e-01  1.170799e-16  2.844276e-02
 3.862000e+03  3.036289e-01  2.752047e-01  1.170799e-16  2.842418e-02
 3.864000e+03  3.030180e-01  2.746124e-01 -2.341597e-16  2.840563e-02
 3.866000e+03  3.024087e-01  2.740217e-01 -2.341597e-16  2.838709e-02
 3.868000e+03  3.018011e-01  2.734325e-01 -0.000000e+00  2.836858e-02
 3.870000e+03  3.011951e-01  2.728450e-01  1.170799e-16  2.835009e-02
 3.872000e+03  3.005907e-01  2.722591e-01  5.853993e-16  2.833162e-02
 3.874000e+03  2.999879e-01  2.716747e-01  5.853993e-16  2.831317e-02
 3.876000e+03  2.993867e-01  2.710920e-01  5.853993e-16  2.829474e-02
